Customer ID,Age,Age Group,Gender,Item Purchased,Category,Purchase Amount (USD),PA Group,Location,Size,Color,Season,Review Rating,Rating Group,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3393,53,Mid Aged,Female,Scarf,Accessories,74,High Cost,New Jersey,XL,Blue,Winter,4.4,Excellent,No,Credit Card,Free Shipping,No,No,6,Venmo,Bi-Weekly
3394,60,Mid Aged,Female,Dress,Clothing,90,High Cost,Arizona,M,Gold,Fall,3.1,Good,No,PayPal,Next Day Air,No,No,50,Debit Card,Monthly
3395,31,Mid Adult,Female,Sandals,Footwear,98,High Cost,Vermont,S,Yellow,Spring,4.2,Excellent,No,Cash,Store Pickup,No,No,9,PayPal,Annually
3396,44,Mid Aged,Female,Dress,Clothing,43,Mid Cost,Colorado,M,Silver,Winter,3.1,Good,No,Debit Card,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,29,Adult,Female,Pants,Clothing,37,Mid Cost,Tennessee,XL,Black,Winter,5,Excellent,No,PayPal,Next Day Air,No,No,5,PayPal,Quarterly
3398,19,Adult,Female,Blouse,Clothing,38,Mid Cost,New Jersey,L,Yellow,Summer,2.7,Bad,No,Bank Transfer,Standard,No,No,13,Bank Transfer,Bi-Weekly
3399,54,Mid Aged,Female,Jeans,Clothing,60,Mid Cost,Montana,L,Pink,Winter,3.8,Good,No,Cash,Standard,No,No,44,Cash,Fortnightly
3400,40,Mid Adult,Female,Pants,Clothing,55,Mid Cost,Montana,XL,Yellow,Winter,3.3,Good,No,Debit Card,Standard,No,No,36,Debit Card,Annually
3401,39,Mid Adult,Female,Sunglasses,Accessories,51,Mid Cost,Nevada,M,Lavender,Fall,4.8,Excellent,No,Debit Card,Free Shipping,No,No,18,Venmo,Fortnightly
3402,44,Mid Aged,Female,Backpack,Accessories,71,High Cost,Nevada,L,Peach,Winter,3.4,Good,No,Venmo,Standard,No,No,39,Credit Card,Weekly
3403,22,Adult,Female,Hoodie,Clothing,61,Mid Cost,Louisiana,M,Black,Spring,4.4,Excellent,No,Venmo,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,30,Mid Adult,Female,Boots,Footwear,65,Mid Cost,Illinois,M,Olive,Summer,3.9,Good,No,Credit Card,Standard,No,No,1,Cash,Bi-Weekly
3405,69,Senior Citizen,Female,Gloves,Accessories,34,Low cost,South Carolina,L,Olive,Fall,3.9,Good,No,Cash,2-Day Shipping,No,No,34,Credit Card,Annually
3406,28,Adult,Female,Blouse,Clothing,87,High Cost,Washington,M,White,Summer,4.2,Excellent,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
3407,57,Mid Aged,Female,Sweater,Clothing,79,High Cost,Nebraska,M,Red,Spring,4,Good,No,Venmo,Store Pickup,No,No,24,Venmo,Quarterly
3408,46,Mid Aged,Female,Dress,Clothing,46,Mid Cost,Alabama,S,Purple,Spring,2.6,Bad,No,Bank Transfer,Store Pickup,No,No,20,Cash,Quarterly
3409,48,Mid Aged,Female,Socks,Clothing,72,High Cost,Montana,L,Purple,Summer,4.4,Excellent,No,PayPal,Standard,No,No,11,Bank Transfer,Annually
3410,24,Adult,Female,Shirt,Clothing,93,High Cost,Minnesota,M,Teal,Summer,3.2,Good,No,PayPal,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,50,Mid Aged,Female,Sandals,Footwear,76,High Cost,Ohio,L,Teal,Summer,4.3,Excellent,No,PayPal,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
3412,29,Adult,Female,Shoes,Footwear,56,Mid Cost,New York,L,Gray,Winter,4.9,Excellent,No,Venmo,2-Day Shipping,No,No,45,Cash,Weekly
3413,61,Senior Citizen,Female,Sandals,Footwear,83,High Cost,Indiana,M,Magenta,Fall,3.8,Good,No,Credit Card,Store Pickup,No,No,31,Venmo,Quarterly
3414,34,Mid Adult,Female,Gloves,Accessories,90,High Cost,Delaware,XL,Black,Winter,2.5,Bad,No,Cash,Express,No,No,16,PayPal,Bi-Weekly
3415,27,Adult,Female,Boots,Footwear,94,High Cost,Connecticut,M,Maroon,Spring,4.9,Excellent,No,Venmo,Next Day Air,No,No,3,Bank Transfer,Quarterly
3416,38,Mid Adult,Female,Blouse,Clothing,68,Mid Cost,New York,M,Gold,Fall,3,Good,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Annually
3417,25,Adult,Female,Sandals,Footwear,53,Mid Cost,Alabama,M,Purple,Spring,3.2,Good,No,PayPal,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,54,Mid Aged,Female,Coat,Outerwear,35,Mid Cost,Massachusetts,M,Blue,Summer,2.9,Bad,No,PayPal,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53,Mid Aged,Female,Jacket,Outerwear,30,Low cost,South Carolina,M,Beige,Summer,2.8,Bad,No,Cash,Free Shipping,No,No,35,Debit Card,Annually
3420,23,Adult,Female,Jewelry,Accessories,26,Low cost,West Virginia,L,Indigo,Winter,3.1,Good,No,Venmo,Store Pickup,No,No,5,Venmo,Bi-Weekly
3421,19,Adult,Female,Hat,Accessories,60,Mid Cost,Kentucky,M,Purple,Winter,3.4,Good,No,Debit Card,Express,No,No,35,PayPal,Bi-Weekly
3422,57,Mid Aged,Female,Shoes,Footwear,30,Low cost,New Jersey,M,Maroon,Summer,2.9,Bad,No,PayPal,Free Shipping,No,No,27,PayPal,Weekly
3423,19,Adult,Female,Coat,Outerwear,91,High Cost,New York,L,Beige,Winter,3.2,Good,No,Credit Card,Next Day Air,No,No,9,Venmo,Monthly
3424,33,Mid Adult,Female,Boots,Footwear,71,High Cost,Massachusetts,M,Brown,Spring,3.8,Good,No,Venmo,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,33,Mid Adult,Female,Scarf,Accessories,64,Mid Cost,Florida,L,Green,Summer,3.6,Good,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,38,Mid Adult,Female,Hat,Accessories,54,Mid Cost,Michigan,M,Blue,Summer,4.3,Excellent,No,Bank Transfer,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Mid Aged,Female,Socks,Clothing,35,Mid Cost,Oregon,XL,Magenta,Fall,4.8,Excellent,No,PayPal,2-Day Shipping,No,No,31,Credit Card,Annually
3428,39,Mid Adult,Female,T-shirt,Clothing,38,Mid Cost,Michigan,XL,Turquoise,Winter,2.5,Bad,No,Bank Transfer,Store Pickup,No,No,44,Cash,Annually
3429,32,Mid Adult,Female,Jewelry,Accessories,69,Mid Cost,Washington,M,Gray,Fall,2.5,Bad,No,Debit Card,Next Day Air,No,No,20,Venmo,Monthly
3430,27,Adult,Female,Skirt,Clothing,96,High Cost,Alaska,S,Purple,Winter,4.6,Excellent,No,Debit Card,Express,No,No,34,Debit Card,Weekly
3431,67,Senior Citizen,Female,Socks,Clothing,73,High Cost,Montana,M,Lavender,Winter,4.2,Excellent,No,Credit Card,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,46,Mid Aged,Female,Belt,Accessories,49,Mid Cost,New Mexico,S,Green,Summer,4.2,Excellent,No,Cash,Express,No,No,20,Venmo,Annually
3433,36,Mid Adult,Female,Boots,Footwear,44,Mid Cost,Connecticut,M,Gray,Summer,4.8,Excellent,No,Credit Card,2-Day Shipping,No,No,46,PayPal,Every 3 Months
3434,62,Senior Citizen,Female,Socks,Clothing,93,High Cost,Alaska,M,Yellow,Spring,4.5,Excellent,No,Cash,Free Shipping,No,No,28,PayPal,Annually
3435,31,Mid Adult,Female,Pants,Clothing,72,High Cost,Ohio,S,Orange,Summer,3.3,Good,No,PayPal,2-Day Shipping,No,No,6,Venmo,Fortnightly
3436,68,Senior Citizen,Female,Socks,Clothing,91,High Cost,Montana,M,Beige,Summer,2.7,Bad,No,Debit Card,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,57,Mid Aged,Female,Belt,Accessories,83,High Cost,Nebraska,L,Peach,Winter,2.8,Bad,No,Venmo,2-Day Shipping,No,No,41,Bank Transfer,Monthly
3438,22,Adult,Female,Jacket,Outerwear,62,Mid Cost,Oklahoma,S,Green,Winter,3.5,Good,No,Venmo,2-Day Shipping,No,No,50,PayPal,Annually
3439,26,Adult,Female,Shirt,Clothing,71,High Cost,Kentucky,M,Violet,Fall,3,Good,No,Debit Card,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,Mid Aged,Female,Gloves,Accessories,93,High Cost,Idaho,M,Gray,Summer,4.5,Excellent,No,Cash,Express,No,No,25,Venmo,Quarterly
3441,45,Mid Aged,Female,Handbag,Accessories,63,Mid Cost,Maryland,L,Magenta,Fall,4.3,Excellent,No,Credit Card,2-Day Shipping,No,No,2,PayPal,Weekly
3442,64,Senior Citizen,Female,Sweater,Clothing,96,High Cost,Tennessee,XL,Charcoal,Fall,4.1,Excellent,No,Debit Card,Standard,No,No,15,Credit Card,Annually
3443,28,Adult,Female,Skirt,Clothing,78,High Cost,Michigan,M,Violet,Spring,4.3,Excellent,No,Venmo,Next Day Air,No,No,12,PayPal,Weekly
3444,47,Mid Aged,Female,Dress,Clothing,24,Low cost,Tennessee,L,Silver,Summer,5,Excellent,No,PayPal,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Mid Aged,Female,Pants,Clothing,63,Mid Cost,Rhode Island,S,Green,Summer,3.8,Good,No,Cash,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3446,42,Mid Aged,Female,Hat,Accessories,58,Mid Cost,Florida,M,Magenta,Fall,4.9,Excellent,No,Venmo,Standard,No,No,3,Debit Card,Annually
3447,51,Mid Aged,Female,Boots,Footwear,55,Mid Cost,Louisiana,S,Purple,Spring,5,Excellent,No,Debit Card,2-Day Shipping,No,No,20,Cash,Weekly
3448,62,Senior Citizen,Female,Sandals,Footwear,58,Mid Cost,Arkansas,M,Blue,Fall,4.3,Excellent,No,Debit Card,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,18,Adult,Female,Coat,Outerwear,28,Low cost,Kentucky,S,Yellow,Winter,4.1,Excellent,No,PayPal,Express,No,No,32,Bank Transfer,Fortnightly
3450,48,Mid Aged,Female,Blouse,Clothing,37,Mid Cost,Kansas,M,Brown,Spring,4.5,Excellent,No,PayPal,Standard,No,No,35,Cash,Monthly
3451,20,Adult,Female,Shorts,Clothing,78,High Cost,Vermont,M,Pink,Spring,3.6,Good,No,PayPal,Store Pickup,No,No,31,PayPal,Monthly
3452,32,Mid Adult,Female,Blouse,Clothing,73,High Cost,Nevada,XL,Silver,Fall,3,Good,No,Bank Transfer,Free Shipping,No,No,13,Credit Card,Annually
3453,26,Adult,Female,Jacket,Outerwear,20,Low cost,Oklahoma,M,Indigo,Spring,3.7,Good,No,Credit Card,Next Day Air,No,No,3,Venmo,Fortnightly
3454,31,Mid Adult,Female,Shirt,Clothing,60,Mid Cost,Alabama,L,Pink,Winter,4.3,Excellent,No,Venmo,Standard,No,No,48,Venmo,Bi-Weekly
3455,55,Mid Aged,Female,Handbag,Accessories,71,High Cost,Louisiana,S,Lavender,Fall,4.6,Excellent,No,Cash,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,49,Mid Aged,Female,T-shirt,Clothing,89,High Cost,Ohio,M,Orange,Fall,4.7,Excellent,No,Bank Transfer,Standard,No,No,13,Venmo,Annually
3457,42,Mid Aged,Female,Hoodie,Clothing,53,Mid Cost,Texas,M,Red,Fall,4.6,Excellent,No,Bank Transfer,Express,No,No,21,Venmo,Monthly
3458,64,Senior Citizen,Female,Jewelry,Accessories,87,High Cost,Maryland,M,Gray,Summer,3,Good,No,Bank Transfer,Express,No,No,29,Cash,Fortnightly
3459,68,Senior Citizen,Female,Jewelry,Accessories,37,Mid Cost,West Virginia,L,Violet,Spring,3.4,Good,No,PayPal,Standard,No,No,24,Venmo,Quarterly
3460,68,Senior Citizen,Female,Hoodie,Clothing,37,Mid Cost,Ohio,L,Green,Fall,3.8,Good,No,Venmo,Express,No,No,21,PayPal,Annually
3461,41,Mid Aged,Female,Scarf,Accessories,78,High Cost,Indiana,M,Gold,Spring,3.1,Good,No,Credit Card,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,51,Mid Aged,Female,Shoes,Footwear,23,Low cost,Wyoming,S,Maroon,Spring,4.4,Excellent,No,Venmo,Standard,No,No,47,Cash,Quarterly
3463,44,Mid Aged,Female,Jeans,Clothing,73,High Cost,Michigan,L,Olive,Spring,4.5,Excellent,No,Bank Transfer,Standard,No,No,34,Credit Card,Every 3 Months
3464,27,Adult,Female,Jewelry,Accessories,27,Low cost,Maine,M,Yellow,Fall,2.8,Bad,No,Debit Card,2-Day Shipping,No,No,45,PayPal,Fortnightly
3465,36,Mid Adult,Female,Coat,Outerwear,59,Mid Cost,Utah,S,Peach,Winter,2.7,Bad,No,Debit Card,Next Day Air,No,No,12,PayPal,Annually
3466,19,Adult,Female,Backpack,Accessories,53,Mid Cost,Iowa,M,Gold,Spring,3.4,Good,No,Bank Transfer,Standard,No,No,31,Debit Card,Weekly
3467,49,Mid Aged,Female,Socks,Clothing,42,Mid Cost,Maryland,S,Purple,Summer,4.6,Excellent,No,Debit Card,Standard,No,No,43,Bank Transfer,Annually
3468,18,Adult,Female,Scarf,Accessories,45,Mid Cost,Texas,M,Charcoal,Fall,5,Excellent,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Annually
3469,36,Mid Adult,Female,Sunglasses,Accessories,89,High Cost,Ohio,S,Indigo,Winter,3.5,Good,No,Credit Card,Standard,No,No,36,Debit Card,Quarterly
3470,36,Mid Adult,Female,Socks,Clothing,85,High Cost,North Dakota,L,Magenta,Fall,3.3,Good,No,Bank Transfer,Store Pickup,No,No,12,Cash,Annually
3471,19,Adult,Female,Coat,Outerwear,69,Mid Cost,West Virginia,S,Olive,Summer,4.5,Excellent,No,Cash,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Mid Aged,Female,Sandals,Footwear,66,Mid Cost,North Carolina,S,Blue,Spring,3.1,Good,No,Cash,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,31,Mid Adult,Female,Blouse,Clothing,42,Mid Cost,Georgia,S,White,Summer,4,Good,No,Bank Transfer,Free Shipping,No,No,15,Debit Card,Weekly
3474,63,Senior Citizen,Female,Dress,Clothing,40,Mid Cost,Kansas,M,Cyan,Spring,2.5,Bad,No,Credit Card,Express,No,No,11,Cash,Weekly
3475,41,Mid Aged,Female,Pants,Clothing,82,High Cost,Maine,M,Cyan,Winter,4.4,Excellent,No,PayPal,Store Pickup,No,No,18,Venmo,Monthly
3476,48,Mid Aged,Female,Sneakers,Footwear,88,High Cost,South Carolina,M,Orange,Spring,4.4,Excellent,No,Debit Card,Express,No,No,9,Cash,Quarterly
3477,68,Senior Citizen,Female,Boots,Footwear,99,High Cost,South Carolina,XL,Orange,Summer,3.2,Good,No,Credit Card,Free Shipping,No,No,11,Cash,Weekly
3478,53,Mid Aged,Female,Handbag,Accessories,85,High Cost,Kentucky,S,Teal,Spring,3.8,Good,No,PayPal,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,36,Mid Adult,Female,Handbag,Accessories,57,Mid Cost,Arizona,M,Magenta,Fall,4.6,Excellent,No,PayPal,Store Pickup,No,No,42,PayPal,Quarterly
3480,46,Mid Aged,Female,Sweater,Clothing,56,Mid Cost,New York,S,Orange,Summer,4.9,Excellent,No,PayPal,Standard,No,No,41,Cash,Monthly
3481,21,Adult,Female,Sandals,Footwear,79,High Cost,New Hampshire,L,Peach,Winter,3.5,Good,No,Cash,Free Shipping,No,No,45,PayPal,Monthly
3482,52,Mid Aged,Female,Socks,Clothing,67,Mid Cost,Ohio,S,Maroon,Summer,3.4,Good,No,Credit Card,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3483,66,Senior Citizen,Female,Gloves,Accessories,61,Mid Cost,Hawaii,M,Gold,Winter,3.9,Good,No,Venmo,Next Day Air,No,No,35,Debit Card,Weekly
3484,19,Adult,Female,Hoodie,Clothing,37,Mid Cost,Texas,L,White,Winter,3.9,Good,No,Venmo,Express,No,No,21,Credit Card,Every 3 Months
3485,44,Mid Aged,Female,Dress,Clothing,75,High Cost,Illinois,L,Gray,Fall,4.2,Excellent,No,Debit Card,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,50,Mid Aged,Female,Shirt,Clothing,21,Low cost,Massachusetts,XL,Brown,Winter,3.4,Good,No,Debit Card,Standard,No,No,23,Debit Card,Fortnightly
3487,51,Mid Aged,Female,Shorts,Clothing,89,High Cost,North Carolina,L,Charcoal,Winter,4.9,Excellent,No,Debit Card,Standard,No,No,6,PayPal,Weekly
3488,25,Adult,Female,Sandals,Footwear,24,Low cost,West Virginia,L,Beige,Fall,2.9,Bad,No,Debit Card,Store Pickup,No,No,39,Bank Transfer,Annually
3489,62,Senior Citizen,Female,Sweater,Clothing,27,Low cost,Delaware,XL,Teal,Spring,4.9,Excellent,No,Cash,Store Pickup,No,No,7,Cash,Quarterly
3490,48,Mid Aged,Female,Dress,Clothing,26,Low cost,Idaho,L,Black,Summer,4.6,Excellent,No,Bank Transfer,2-Day Shipping,No,No,32,PayPal,Every 3 Months
3491,62,Senior Citizen,Female,Boots,Footwear,82,High Cost,Oregon,M,Violet,Spring,3.6,Good,No,Venmo,Store Pickup,No,No,43,Credit Card,Quarterly
3492,22,Adult,Female,Pants,Clothing,28,Low cost,Maine,M,Orange,Winter,4.3,Excellent,No,Bank Transfer,Express,No,No,15,Cash,Monthly
3493,48,Mid Aged,Female,Gloves,Accessories,65,Mid Cost,South Dakota,M,Turquoise,Fall,4.6,Excellent,No,PayPal,Standard,No,No,48,Bank Transfer,Annually
3494,48,Mid Aged,Female,Pants,Clothing,82,High Cost,New Mexico,XL,Black,Winter,4.7,Excellent,No,Cash,Store Pickup,No,No,35,Credit Card,Weekly
3495,62,Senior Citizen,Female,Scarf,Accessories,38,Mid Cost,Washington,M,Silver,Winter,3.5,Good,No,Credit Card,Free Shipping,No,No,41,PayPal,Quarterly
3496,24,Adult,Female,Shorts,Clothing,33,Low cost,Georgia,XL,Gray,Spring,2.8,Bad,No,Debit Card,Free Shipping,No,No,14,Cash,Weekly
3497,39,Mid Adult,Female,Shoes,Footwear,38,Mid Cost,Idaho,M,Pink,Summer,4,Good,No,Cash,Free Shipping,No,No,22,PayPal,Monthly
3498,35,Mid Adult,Female,Handbag,Accessories,48,Mid Cost,Colorado,M,Red,Spring,4.3,Excellent,No,PayPal,Store Pickup,No,No,16,Venmo,Every 3 Months
3499,47,Mid Aged,Female,Sandals,Footwear,35,Mid Cost,Kentucky,M,Lavender,Summer,3.8,Good,No,PayPal,Standard,No,No,2,Bank Transfer,Bi-Weekly
3500,22,Adult,Female,Socks,Clothing,29,Low cost,New Jersey,L,Indigo,Fall,3,Good,No,Bank Transfer,Next Day Air,No,No,13,PayPal,Every 3 Months
3501,38,Mid Adult,Female,Shirt,Clothing,48,Mid Cost,Oregon,S,Silver,Fall,4.6,Excellent,No,Credit Card,Next Day Air,No,No,38,Debit Card,Fortnightly
3502,53,Mid Aged,Female,Shoes,Footwear,87,High Cost,Nebraska,M,Silver,Fall,4.8,Excellent,No,Bank Transfer,Standard,No,No,43,Bank Transfer,Weekly
3503,31,Mid Adult,Female,Backpack,Accessories,62,Mid Cost,Massachusetts,M,Green,Fall,4.7,Excellent,No,Bank Transfer,Next Day Air,No,No,26,Bank Transfer,Quarterly
3504,31,Mid Adult,Female,Shirt,Clothing,96,High Cost,Nebraska,M,Pink,Spring,3.9,Good,No,Cash,Free Shipping,No,No,39,Cash,Weekly
3505,65,Senior Citizen,Female,Handbag,Accessories,41,Mid Cost,Hawaii,S,Violet,Fall,4,Good,No,Bank Transfer,Next Day Air,No,No,50,Venmo,Monthly
3506,48,Mid Aged,Female,Jewelry,Accessories,42,Mid Cost,Indiana,L,Red,Winter,3.7,Good,No,Cash,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
3507,18,Adult,Female,Shirt,Clothing,57,Mid Cost,Illinois,L,Olive,Winter,3.7,Good,No,Venmo,2-Day Shipping,No,No,12,Cash,Fortnightly
3508,46,Mid Aged,Female,Handbag,Accessories,65,Mid Cost,Colorado,S,Purple,Spring,4.2,Excellent,No,Bank Transfer,Store Pickup,No,No,33,Credit Card,Every 3 Months
3509,52,Mid Aged,Female,Pants,Clothing,54,Mid Cost,Pennsylvania,M,Gray,Fall,4.7,Excellent,No,Venmo,Standard,No,No,49,Bank Transfer,Weekly
3510,50,Mid Aged,Female,T-shirt,Clothing,22,Low cost,Ohio,L,Brown,Winter,4.3,Excellent,No,Cash,Next Day Air,No,No,43,Venmo,Bi-Weekly
3511,49,Mid Aged,Female,Sneakers,Footwear,96,High Cost,Pennsylvania,S,Orange,Fall,4.9,Excellent,No,Credit Card,2-Day Shipping,No,No,14,Venmo,Monthly
3512,69,Senior Citizen,Female,Jewelry,Accessories,81,High Cost,Mississippi,M,Blue,Summer,3.9,Good,No,Venmo,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3513,36,Mid Adult,Female,Shirt,Clothing,46,Mid Cost,Kentucky,M,White,Fall,3.4,Good,No,Bank Transfer,Free Shipping,No,No,31,Debit Card,Quarterly
3514,30,Mid Adult,Female,Blouse,Clothing,74,High Cost,Alaska,XL,Charcoal,Spring,4.2,Excellent,No,Bank Transfer,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25,Adult,Female,Sneakers,Footwear,50,Mid Cost,Georgia,XL,Gray,Winter,4.7,Excellent,No,Venmo,Express,No,No,32,Cash,Monthly
3516,19,Adult,Female,Dress,Clothing,80,High Cost,South Dakota,XL,Charcoal,Winter,4,Good,No,PayPal,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3517,34,Mid Adult,Female,Boots,Footwear,56,Mid Cost,South Carolina,S,White,Summer,4,Good,No,Venmo,Free Shipping,No,No,38,PayPal,Bi-Weekly
3518,29,Adult,Female,Skirt,Clothing,69,Mid Cost,Tennessee,M,Orange,Winter,3.1,Good,No,Debit Card,Next Day Air,No,No,34,Debit Card,Every 3 Months
3519,50,Mid Aged,Female,Shirt,Clothing,97,High Cost,Colorado,M,Black,Spring,4.2,Excellent,No,Bank Transfer,Standard,No,No,30,PayPal,Quarterly
3520,31,Mid Adult,Female,Shorts,Clothing,66,Mid Cost,Wisconsin,M,White,Winter,3.7,Good,No,Credit Card,Next Day Air,No,No,14,Bank Transfer,Fortnightly
3521,41,Mid Aged,Female,Hat,Accessories,70,Mid Cost,Georgia,S,Brown,Spring,3.1,Good,No,PayPal,Express,No,No,33,Bank Transfer,Monthly
3522,52,Mid Aged,Female,Shoes,Footwear,50,Mid Cost,Maryland,M,Pink,Winter,3.7,Good,No,Credit Card,Store Pickup,No,No,35,Venmo,Weekly
3523,27,Adult,Female,Pants,Clothing,85,High Cost,New Jersey,M,Yellow,Spring,3.2,Good,No,Bank Transfer,Store Pickup,No,No,13,Cash,Quarterly
3524,49,Mid Aged,Female,Backpack,Accessories,59,Mid Cost,Nevada,M,Cyan,Summer,2.8,Bad,No,PayPal,Standard,No,No,30,Cash,Fortnightly
3525,69,Senior Citizen,Female,Pants,Clothing,74,High Cost,Michigan,L,Silver,Summer,2.9,Bad,No,Credit Card,Free Shipping,No,No,30,Credit Card,Monthly
3526,45,Mid Aged,Female,Sunglasses,Accessories,38,Mid Cost,Wyoming,L,Olive,Winter,3.5,Good,No,PayPal,Standard,No,No,47,Bank Transfer,Annually
3527,20,Adult,Female,Sweater,Clothing,99,High Cost,Massachusetts,M,Olive,Spring,3.8,Good,No,PayPal,Express,No,No,1,PayPal,Every 3 Months
3528,25,Adult,Female,Blouse,Clothing,97,High Cost,Washington,S,Charcoal,Spring,4.7,Excellent,No,Cash,Free Shipping,No,No,1,Cash,Weekly
3529,38,Mid Adult,Female,Scarf,Accessories,67,Mid Cost,Maine,L,Gray,Summer,4.5,Excellent,No,Cash,Free Shipping,No,No,33,PayPal,Annually
3530,55,Mid Aged,Female,T-shirt,Clothing,20,Low cost,Montana,S,Maroon,Winter,3.9,Good,No,Credit Card,Next Day Air,No,No,43,Bank Transfer,Weekly
3531,62,Senior Citizen,Female,Sunglasses,Accessories,45,Mid Cost,Oklahoma,L,Black,Spring,3.4,Good,No,Bank Transfer,Express,No,No,37,PayPal,Weekly
3532,54,Mid Aged,Female,Shoes,Footwear,52,Mid Cost,North Dakota,XL,Violet,Winter,4.6,Excellent,No,Credit Card,2-Day Shipping,No,No,23,Cash,Quarterly
3533,61,Senior Citizen,Female,Pants,Clothing,68,Mid Cost,Connecticut,L,Indigo,Fall,4.6,Excellent,No,Credit Card,Standard,No,No,12,Credit Card,Annually
3534,50,Mid Aged,Female,Sneakers,Footwear,98,High Cost,Texas,L,Yellow,Fall,4.7,Excellent,No,Venmo,Standard,No,No,30,Venmo,Fortnightly
3535,65,Senior Citizen,Female,Shoes,Footwear,83,High Cost,Delaware,M,Gray,Fall,3.2,Good,No,Venmo,Express,No,No,7,Cash,Weekly
3536,68,Senior Citizen,Female,Shorts,Clothing,51,Mid Cost,Mississippi,M,Red,Summer,5,Excellent,No,Bank Transfer,Express,No,No,20,Debit Card,Monthly
3537,55,Mid Aged,Female,Handbag,Accessories,21,Low cost,Minnesota,L,Peach,Spring,4.5,Excellent,No,Venmo,Express,No,No,10,Venmo,Monthly
3538,57,Mid Aged,Female,Handbag,Accessories,92,High Cost,Georgia,M,Gray,Spring,3.5,Good,No,Venmo,Standard,No,No,40,Credit Card,Every 3 Months
3539,56,Mid Aged,Female,Shoes,Footwear,63,Mid Cost,Iowa,S,White,Spring,4.5,Excellent,No,Venmo,Store Pickup,No,No,21,Venmo,Monthly
3540,29,Adult,Female,Jewelry,Accessories,56,Mid Cost,New York,S,Green,Spring,3.2,Good,No,Venmo,Express,No,No,17,Credit Card,Bi-Weekly
3541,24,Adult,Female,Shorts,Clothing,95,High Cost,Nevada,M,Magenta,Spring,4.6,Excellent,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Weekly
3542,59,Mid Aged,Female,Blouse,Clothing,66,Mid Cost,Virginia,M,Olive,Winter,4,Good,No,Cash,Next Day Air,No,No,22,PayPal,Annually
3543,62,Senior Citizen,Female,Coat,Outerwear,28,Low cost,Idaho,S,Olive,Spring,4.2,Excellent,No,Bank Transfer,Express,No,No,5,Venmo,Weekly
3544,58,Mid Aged,Female,Hat,Accessories,83,High Cost,Colorado,M,Blue,Winter,4.1,Excellent,No,Credit Card,Standard,No,No,18,PayPal,Every 3 Months
3545,64,Senior Citizen,Female,Socks,Clothing,55,Mid Cost,Wisconsin,XL,Charcoal,Fall,3.6,Good,No,PayPal,2-Day Shipping,No,No,42,Cash,Every 3 Months
3546,48,Mid Aged,Female,Sandals,Footwear,28,Low cost,Connecticut,M,Yellow,Spring,3.7,Good,No,Venmo,2-Day Shipping,No,No,22,Debit Card,Annually
3547,60,Mid Aged,Female,Scarf,Accessories,79,High Cost,Kansas,M,Violet,Summer,3.6,Good,No,Bank Transfer,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
3548,52,Mid Aged,Female,Scarf,Accessories,31,Low cost,Pennsylvania,L,Magenta,Summer,3.8,Good,No,Debit Card,Standard,No,No,23,Credit Card,Annually
3549,63,Senior Citizen,Female,Blouse,Clothing,37,Mid Cost,Utah,M,Red,Fall,3,Good,No,Venmo,Standard,No,No,47,Debit Card,Fortnightly
3550,44,Mid Aged,Female,T-shirt,Clothing,34,Low cost,Oregon,M,Cyan,Summer,3.4,Good,No,Credit Card,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
